Block: 1212
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
9121 2019-04-24T03:15:07.851Z 0b8f29092713aacfd211944c1214f3f6c6414d43009eb35340fa968fbad9d2e3 0b8f29092713aacfd211944c1214f3f6c6414d43009eb35340fa968fbad9d2e3 c8627294541990d9842a92cf1a8b3c1afe97cff4367952fb612a5c34fb903b3b CRE 1 0269598e42f3a7142485c95943f0269733d4dcf50b8be8a9619fd7e96ebfa5db99 0305da31a78c4d8816dbd81bb13319ccad9ed303bfab96677aa92b30b17c3a1c0c rYZMZypRWqlU17Hr21BvunaqVmCTKQeN0L8OtBYL/C8lCxAZhBbDiHvTBc9GFp5UQ+ogMn1gzF53crOnAnszJQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 88TpFvM1aA/uWCodv7xlIrEVNkYgzEO6uj49QDiTG2Jo/AUvLx5iwNPcWIcM7KFTvPLlHlvZ0vNQDUUNhHllbA== 5LZq/5f6yjHhMowp/vo7zqoQGvnGMKOUn/CiFxFQUHnIWCoBtppUJKSacXYSyN75WinnaqZ2cTj3sedVQW15GQ== 1212
9122 2019-04-24T03:15:08.859Z 0b8f29092713aacfd211944c1214f3f6c6414d43009eb35340fa968fbad9d2e3 ef96dcf4e1520d30467767c57c6672cff8cafcf03e7fe8e2796fe6f7b8ac84ae 717d16585835f8ec6991071081996893b6f8440f7af48bd48a002d00fec7d2bd AME 2 0269598e42f3a7142485c95943f0269733d4dcf50b8be8a9619fd7e96ebfa5db99 0330377e94a15bbfb1b79cc56917a33e16f702c15ae3657f7d975f9e094b107d08 Bi61x1ZTum2vkjsReMQsFQv69yGEJxPGgRduFG5LcCU80JyQCY7m8D1QG5JxGlyXvaojQqbXCESgvoReI8/SVw== ss44IGVxWQsfI1ymLR24FWy9NLa4OWVFuuAFjZTXIVQqiuTw10eVuiw6yW1nAB2TNfzCGSLcHedrfV8T0khTWA== MJOMhiKEYZc2Ts6WNPGM/lCYZ6OyP5g3D2aEyqsKipePqnzfORndw09xhkWDwmfR5Stljr+cuVrsPSAzfMI3mw== 9UPatGYe0Ejy9gWIJaQAtDVZlQ81xJm7H/9WgVOFIu/dbTMlkSt566Q/aY4SxPQuiwd+gPug430k4rj6YOh93A== 1212
9123 2019-04-24T03:15:09.939Z 0b8f29092713aacfd211944c1214f3f6c6414d43009eb35340fa968fbad9d2e3 4cb5b2adfd805ed7af4312b2aba2ca6fd0322358c4e48d0c2977f5a88e9d8367 dde8bef78cbb720683fa1fe76bfb900592099ed4346ed995bcbc514e9aa67256 TRA 3 0269598e42f3a7142485c95943f0269733d4dcf50b8be8a9619fd7e96ebfa5db99 023273da070191f6f8ee7b176ec24ddf254a332ed6f1c94454b702428feb931ad7 2rflx93BkIJ2ingJNmiyK80bB8Ys8RmSpuaHtgi8HXWHrKR7HlTQdBhKbkh+6R7e4YmMx/C8ezW4+p+i/BqWNw== MHjmaQUwGm8eaUEBPAvpB3Lb7vS32k25HgscZdK6mI4PwMcNaMNR6vqn4d7ZIO2b23Yjaq/vOs5LCEEdxs2T3A== B7nh7TZ3K7BPP/R0jBXCD8N59bhpKVf1bKSTr4BR/ckAfERiicqv5JQsiKCT0i5mXxeN8bTbp03d6Hx7KIkelQ== LIUmKNt/BOoQYXu1xL73jC0a1mxr6UexNbVeYKqZvFLJ+j94jvr8H9/tffRCaABDoR3IyJUAgakpoyQB/psR/w== 1212
9124 2019-04-24T03:15:11.001Z 0b8f29092713aacfd211944c1214f3f6c6414d43009eb35340fa968fbad9d2e3 5c4fc44008242a8fd9508ff5d1eafd3f2e11f89cbaf9dcc5606fc062a13e9b86 83b9a67e4bac99af33e9cc44bdd8f78612a14c0bd6872532803d513fd014cd1b INV 4 000000000000000000000000000000000000000000000000000000000000000000 03c6e50a8ea70a41034a41644b982cd3cabb5a82701a370f6c2a9b0aee16e9d9f8 m//kIi8VP+X6wR+p8KIZVBukOEQUvxIMDg4wO83CDu4w0QT0ajTSs7E9Kxfa11xsz5obtJaRe97k/raMpcF4hQ== iWCCsw+hahNQGdwHZFezNCUfC+8mzUvqDAtsFBibkLwTWi9x/omDv2z9vCWdgYjkN1xDye2eAUySmkObAtz3/A== Ix9FKYbUiC9WGUfAl49D/8vBrarrUeCn+gwxO659MleRrMKm20yFpToAERtYZwPDhj+GQvsp9hOGzMfeAtCT1g== 89x95tfvnLV3ZXJCjp7R2jPbimgmUyK4NGROmKtc+vax0K5A77MQ1xFqsti8jnyp9DQmm+vVomNYj8Ti8z5o0A== 1212
9125 2019-04-24T03:15:13.041Z 80a04d33d99e1f813b8effa55287640a7a6b82c84d8e83068beff87b69cfdc4b 80a04d33d99e1f813b8effa55287640a7a6b82c84d8e83068beff87b69cfdc4b 410b1ed8f661b50d2f1db4ed0d0b92f6edcdd96f70a67a302c8fc24550054ac4 CRE 1 02981ca579ad4d69c5192eeadae78e92996391625466582ae6ddee48c32e788e69 0399ffdcce3c776832adeb90c757e6b19d368302b4f7d98b5bc3eeb826c97833a8 JIDlflm+tZTm+OoJHt08vJqS0MF/bdHt0nHZiQe8IAOSlYK8up/ZsG6L4y+iW3tLt5rJdJVYTIqFHJOEhlpc2w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3efnrYP+RqFHoV6XjbOTtno6lL12mCNP8il9ShgWqBLIn+qiS+ml7y1NhD8Ec9gZxVf5w4OnLVwpC4ZEOO47Fw== UeCpAJ21q2SDtvfiAXN78Ge8uJLMNyBaGSCyin2QqxfH4333HTH3PukWx0wLCPZJNScbeh0RHoiW+J2QmyJzvA== 1212
9126 2019-04-24T03:15:14.603Z 80a04d33d99e1f813b8effa55287640a7a6b82c84d8e83068beff87b69cfdc4b 0f164b77c4996084ffd2c7908f01ccb6293a46e8c5f121026100e59180ba85c8 b18e06505c1d3cdae000fd2da9aedd716942bd17191c1e5d380e8f7443ffb2eb AME 2 02981ca579ad4d69c5192eeadae78e92996391625466582ae6ddee48c32e788e69 02ac47a7bb26399bf895b4302b43d3c909ac0eeb57d49e5ce15bc86dc1dbedf807 daohVo9s+/d0seanv8NhINrEU7LA9LjrzXAjCkEx04/ob37Hf6KFgDhIlK1utUksA0w7XOnRRhQW40Tp+Hiseg== TVUlsGo0NEmZ2ESBTLksCAmdo6GHhsU6odN0099ZkpJbpl1ioCEELbWBTo3ttgGlVACnKprZTpZMlxL8s90/Lw== 2+rV9ySaGmwQ32l6qAK0GBS3U+zkwn2hGs0KYn7FA+H1KFySQ5n49Y6QM1qQQnF2zEuM9TCEgi2YQE3ZVxE+FQ== jIM2BDJaQTgqz/ekms48z9yddKxOj7pxtvJawT4HpVY+OaCEdty8SswYJcJaORUg9joHsA5KwSqQUDPJFvyDvg== 1212
9127 2019-04-24T03:15:20.614Z a02ad5fd9bdf4e2bcd56adb39ef5591477057f068384a7909c5597a5a528160f a02ad5fd9bdf4e2bcd56adb39ef5591477057f068384a7909c5597a5a528160f a02ad5fd9bdf4e2bcd56adb39ef5591477057f068384a7909c5597a5a528160f HBT 1211 037dd82c95c81d5462cc31ca121f45cd5a224914d29855f23579ea825dc9914e69 02c3767facb908cccce654d3807f3580ddb603fecf652f562b2e16cc68fa5cee2f jOObGjKVlswf+yXWhqudMldKPLCDwwnne5GGEeyypsLu/s1+gKu46K69aISTVZ80uPMvYvvBxza9SBM3MP8nrA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SjlYr43gJr6Hn93cjpC3gJRFz3uAHMzTxtDw9tDA06zqfoUd4EjZLDeN2obzQmC5Upxe6afaMKyIr6d1ULviwA== EfQ1JA3ST8rRcrhd1EGndIyy1nWMfPcg0r+cbujTCDREuq0v0Ucn2j0AzzIlchfJe8V2Ku1ErAMsJrfa2ubaCg== 1212
9128 2019-04-24T03:17:04.76Z 25dccfff79afc46327b67cc4454c9cdffd7f121bb63d44c422f2ef33011913bc 25dccfff79afc46327b67cc4454c9cdffd7f121bb63d44c422f2ef33011913bc c8627294541990d9842a92cf1a8b3c1afe97cff4367952fb612a5c34fb903b3b CRE 1 0278f66d5de1226455e0adbf26b9c2feee437bd9063438f15e5f8267107a1917aa 03fae5ead8c8003b893356da27a88b90635fc6380ff163fa8f59983d36ca407ea6 wdOPttFrgXjsMJ6rwAbwVMp3f4dSJaq0zJpKNlnbogJf2uDTCLHc+bdCqQrfu1TVQByHANTUxh/3QPa8NpyDRg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 f/CjmpoDVGWgz2SDKzf65i7JAgOFpjk32OqHgRje6C5ljY2JKMSsgd3Qidc6YTiUZyvS7Hmk/RCPTKWIooweTQ== 3YJpOvc41eEIX36O88bfWAjysmkTKKv3h8GeP9/iaYi9HSOOKYuCXpOldYpMsAct238Es1q29FCNXcSD8nYf4A== 1212
9129 2019-04-24T03:17:05.74Z 25dccfff79afc46327b67cc4454c9cdffd7f121bb63d44c422f2ef33011913bc e087b3b3aebe4f554f023570f873068bd1bf41e1f321193bfebba718bad7e5f7 717d16585835f8ec6991071081996893b6f8440f7af48bd48a002d00fec7d2bd AME 2 0278f66d5de1226455e0adbf26b9c2feee437bd9063438f15e5f8267107a1917aa 03e049cef49e91568ff0a57ad7661e2485464a45c804014bb44c3e9b7f7a469910 71aURNWAzkonG3QD2+UZc1Q3BxxfNivQMWlonwQVIZLQol4VbGHcNc5iVNvMmLDqVDIRpA0g7RRmuRQZ6lp2mw== 4xhKSJTtVh/QccMT0PwP4gvv7zms4iOCU7e1crNlqrRxFu4xlEy1RVDXiKnCWcRhKMID/wIX+Zu9L9vzTIOGgQ== 2Kpvt/uvK0SYG1zafB4CfS3/oJVyNFkR/z44qDbDChpI5pL8kwqxY7MR6SlT11/pqOWDblJsHjUykoUqaGSnrw== vnMKLqA3ZwcDLr87FkBp8cVrkVUqkI+mklty3lSm/m1TDFm9rHzbD2ymZGdQ+1NUvoOwsy7vUuLBRD0X9+oumg== 1212
9130 2019-04-24T03:17:06.834Z 25dccfff79afc46327b67cc4454c9cdffd7f121bb63d44c422f2ef33011913bc d2fb23d7f23d39a029fecc6f32d1aabb08d6d11dd6a9de49d96bcc4934ce9b13 dde8bef78cbb720683fa1fe76bfb900592099ed4346ed995bcbc514e9aa67256 TRA 3 0278f66d5de1226455e0adbf26b9c2feee437bd9063438f15e5f8267107a1917aa 03403d04325dd7f46712c70a73fdb7d2a36aef95637c5ef4cfc9235ba65af0b65e CIsjnsBqmSer7yeB4QvQN1G4Yv/RxoNJkiDj6j+OEGizcqzLwzyUlgVdXVqfM59U+qyJrpmI6/5Ei9ToK1+ZwA== lEsr/mIojIXmYa1qmIQNpvb+s9/P0j87zk9KlXgg02DIsvyWv/htT/Lg3cAZpgS4sojuKFnr4SQAxvzUZQ3WGg== vK2LeG9WUduQHpwJukFynAXMDvsrKTm3XYJPhmp6VJWoynDPD79ozHX8Bj8m11s5vNOfymorx9jixYqgN9SKRw== kzXOezteFoiKGrmmLZYvwGOUGBhI3g+S4IfGXSZLXuGXpsgvowdwmZtDbhdEKCto8ToQ69ojo6APYOZk/4/uEw== 1212
