Block: 1436
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
10888 2019-04-26T10:02:04.703Z c4c9aec1d6af62a09cb4ff8db64b79ad4e4b5fd624a9c670561babc92fe647c8 c4c9aec1d6af62a09cb4ff8db64b79ad4e4b5fd624a9c670561babc92fe647c8 c8627294541990d9842a92cf1a8b3c1afe97cff4367952fb612a5c34fb903b3b CRE 1 02a5ba3e413f3b360748c0b0f3086af98ddeaa42f3ce1e6c490bd5feda36c2adb9 0244c7a4019cd7c0c340d7ca4dcbc8ffe50cfa05271076e768bcae6f422b80a81a 06u2yXFItWR04cav7V6pBFvzrGW72PEvdhdHaFTDOq0vhcytryB5IKg7o/XeGkv1UesBXzRpQzqpLBp9GewWAA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 nPM5ihaFZGDFf70QYeGz6jOWJB3IyfnhSPK8J9wz+TR5LoerbwWCTuqdsaZJTY4oSNhIGHYGziY8pKKdkFwCGA== JaLRnuxWXOmQvAmsXbQUA8oLEK1uGkCqgaRMV/CLvPkDVrYA1oHRvI3w4GR6Tg1mjUL2xPXV+PqaAHlHYJTBRQ== 1436
10889 2019-04-26T10:02:06.391Z c4c9aec1d6af62a09cb4ff8db64b79ad4e4b5fd624a9c670561babc92fe647c8 dd8ca7051dfbccb45a20e41f2fec5924b9c625e06b5fc35602d1f25b30c0f1a5 717d16585835f8ec6991071081996893b6f8440f7af48bd48a002d00fec7d2bd AME 2 02a5ba3e413f3b360748c0b0f3086af98ddeaa42f3ce1e6c490bd5feda36c2adb9 03795240f51e7963d7c4f8d0dc2d7cf1451e09bd0e666b83241931159650f0dfe0 D68XN8j6ydk7dVfCUIDECOqEcdS2lHy9FItdXJTVMOtg3Emtmay42M8q0gCaY+QSvvETHjlQNQgo5b1op1mvwg== h/k4GUKXctV3PrYkfQN5GxZE3K79McN0ZfrMBvxPzeUWr8TKGSlu50g2uQ0VaURtCpxJAeq4BzNshvuJC70sUQ== +UFZUH+KZfRJAbYFV+6FK4Srn0rjAlhjCjcgaLyIVbESXw93+60lSbhgbCfL4OHl4b4WMNqTq1WvCGcUEkKfTA== ZRESdNwBAKQO+ROTqWqe085yZOfk1a0U4ZfPReW6CXRDNT49DBjWnKBO00Z6GOEFzZ4UsSxBsKXLPZGEna+nFQ== 1436
10890 2019-04-26T10:02:07.635Z c4c9aec1d6af62a09cb4ff8db64b79ad4e4b5fd624a9c670561babc92fe647c8 063efb8485a6f48885d46f7aba420efe731c6c8b1181d2fcda1f5669649adcff dde8bef78cbb720683fa1fe76bfb900592099ed4346ed995bcbc514e9aa67256 TRA 3 02a5ba3e413f3b360748c0b0f3086af98ddeaa42f3ce1e6c490bd5feda36c2adb9 02797911a66b267d90c205a260ed4a24590213c697ab6d8a5aa160004247e34790 5DzHFjHicuMeZ042mNLJ543ZzuNtlnRd7vz2mhNRfd0oj+KKZu1NI62YisWRe1WotbH1Rinq60GDUlXRUYa5pQ== 32Hk0DqRdhlqY3+uF78ebpe3D+0DFZJ26RlqC9TC6f16Kg9uSE3qmqtK4Shp8FJXpccHxMADPiDPWpz9z4LH8w== FfikiYasGqHtjRqVWkw0waq+4gwKOQCIGKcQdKgmlyKqPW/X2H1++HJBPP83FK4axfUXABWaP79SC2k0VYNb/A== T8R5Cc/Gb0Dk9SmO4MdL+JrsSuxBuPD82aULcxHCIXMnsslQE8D9++3f+87MdrWEI8AaOWjn5QKVRZim7XvUWw== 1436
10891 2019-04-26T10:02:09.33Z c4c9aec1d6af62a09cb4ff8db64b79ad4e4b5fd624a9c670561babc92fe647c8 21cb8ac2f5db09ebd89e6a74c8409bbf344332c6c3eed4ecc86a6ff77af82515 83b9a67e4bac99af33e9cc44bdd8f78612a14c0bd6872532803d513fd014cd1b INV 4 000000000000000000000000000000000000000000000000000000000000000000 03b36d714d6134de1404b2a78e09fff60ed583e4102e87bc50081a2d6247f7745f TQBv8i6em+U6771eRjvhXNC8v/DrRx4dYA68FZ2pODoXaci2HSiyJOI7XKPwinPJt9kz4bKmHbBZdBUBA4N5cQ== iZ8oT+9RBqkvSbIrvNP4T72I1J4u1B3MtrZbl9hroIkXsOTl/DRR4Auw+TNSneie0e19KHmGkZt1pSQU0ZJDrg== c80UOUVbJfSXYAaaYWQtAbYse6ThxgI9eKRJKiFH2aJ4/MQcil5KVYJF04kDb/VjnOD67a8BwZ9DTOf208GwYA== ztvucfbf8j+bxYVrNwvQobdJe36WleZCB5+fKG7XuvdG2N+dUiu2MZjY7hzqZ+HVUCXWiKIOwc28pAXg8Q9R4g== 1436
10892 2019-04-26T10:02:11.47Z 61b0223bb7ce487841f39fb85961219b0f906894c8abdf76c8f6569a3df36b56 61b0223bb7ce487841f39fb85961219b0f906894c8abdf76c8f6569a3df36b56 410b1ed8f661b50d2f1db4ed0d0b92f6edcdd96f70a67a302c8fc24550054ac4 CRE 1 02003233c845db16cd20f4b17cc8773569edfc350466ee3ced2894543428349848 02ca4169b966c3cd4fd512826015d38b5b31da4de9005dca2959380a2b8ea6a473 pAtpX638Z+RP4I8P+dX2Pe/khnwECBSpWj7lyQRMm6rf1czZm2C9Ze7TpztE/XbXI/U8GEb60l4qxSHsQvSVqg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 gfry8cR2koyLNtEaJQjbxWxQJQA+6KFK0OZ0nw/opNnnj/Baxz6Xiuejk4ptQMEjB3AfwRUcQejgFq6CP9dt7g== 1CFMmv1lhWBMyPWx8aoBbip3RMJJQNCWyi34G3xYolZKCTd4Nw+ml3Fh49wi87G+1XxwMkFx89yK4Aq0gnr3CA== 1436
10893 2019-04-26T10:02:13.506Z 61b0223bb7ce487841f39fb85961219b0f906894c8abdf76c8f6569a3df36b56 20e2e143a64789b55c68c589b8734f1517e9a3f01893d4875aef7ed2c819268e b18e06505c1d3cdae000fd2da9aedd716942bd17191c1e5d380e8f7443ffb2eb AME 2 02003233c845db16cd20f4b17cc8773569edfc350466ee3ced2894543428349848 035f04836dd1820496d8975adc99f0d9fb47bd25a4ee15a383e071d9c5e2bf5f28 6SGVwiYDLBr+T6iAxBSrFDOhJLrOB8yVkkdHvQVtSo4WF2AxgoqTSXJqxxcyxV8P4Fqje0YYaLK4/+Wh3mH+Lw== 9nqRSt3tf56FXqbjge1HjNGv+DwIYFhsuZIi+OjYRFMjbEcAFmCpjmIvbYuurwaVvbXDl21Q9+87Q50CkEP1Ug== 9SkKvEYfAQ7UlXS5x58Secxy3GE2bUrfU7rtHOvbIMtfwxmDI4/4UjnS3LVZWIXxHmOh0LRZR9n/3mpB++nZ7w== QfM1rcVQyGxhbrlcX95Vj3/wIEjl5kTn28GxDHCzR+wMRj28emRW+ckTzKfuY8Ne7ZXNcbjDLD4DXzzRqdKzJQ== 1436
10894 2019-04-26T10:02:22.42Z 70dc9456b410d679b33336be87f383be416300deb6cd81856160c14a1cad799d 70dc9456b410d679b33336be87f383be416300deb6cd81856160c14a1cad799d 70dc9456b410d679b33336be87f383be416300deb6cd81856160c14a1cad799d HBT 1435 037dd82c95c81d5462cc31ca121f45cd5a224914d29855f23579ea825dc9914e69 0313acc4c7f8847db141e1a6ab2faadbdef456083a3db00add97daaae607da1202 U2JqpFmg6AP2JF6bv2XNckSkEuQKTOPezyX+/br3zF08XCF5CB9MNz8Ru2yodAX8p8Pr05VLHeax4ckhdbGLmA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 mB315TSnTLSQJprJyq7TJQM2YqPRtbm2tS5pC2uSlod/NUbYaMYGQjjGZrV9n8hQw0K5At0X+OFc8cv9h3PwtA== eFxjXTcEFjeHfK9rsKpIUc+gFPsAU0XR+lT21V+FVHZ09X+aO2zhj4/6wZ4t3lY0ZOkXT/GEWo4VxLqch+Xn9g== 1436
10895 2019-04-26T10:17:04.46Z 64a2b37a90bff3f7020076f6a738e1b48aa63fffd0291f947ecc5968d5be3a29 64a2b37a90bff3f7020076f6a738e1b48aa63fffd0291f947ecc5968d5be3a29 64a2b37a90bff3f7020076f6a738e1b48aa63fffd0291f947ecc5968d5be3a29 BLK 1 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 02b9bc72e1a6fb87de88772d68e550afe3e0709d40f5e80a08a84987ddaa985786 +Z6J36IT3Xd4yoPpq6IAJVRK+fBFYR4YqLUv9wvWwnzebFIbaiNb/b7u3At1AXM2xU+5Q+qg3OtsYnYd6q3CKQ== 2MwwOhzVVxhqhF8u4bA8/0t7r+fHilG7s7KQ1G4sQQcmQTOkgan6vR3JvD3AJoETBpWRcjanEk9/zx2pzUWRfg== 5qSH2hQQv/dMtm3O+bzHLXsolJsIsnpPP4G4LgJqn/kRF1ZamwetPPqUw1BsvnqrVKADg4h7ruzxDVNprJZnfg== dmqKc54JK19/NRvhD0wwQ/wUC+twilOt7nqhJd7Q9Y4l0Dslv2/NtJVMiTq57Hg/lgzUxx5bUDvBtQGl7frLzQ== 1436
